Melt gden,Temp,Press,Speed
8.207 ,259.5 ,"1,183 ",455 
8.326 ,259.5 ,"1,183 ",455 
8.312 ,259.5 ,"1,194 ",455 
7.689 ,259.5 ,"1,194 ",465 
7.701 ,259.5 ,"1,199 ",465 
8.010 ,259.7 ,"1,205 ",465 
8.323 ,259.6 ,"1,207 ",465 
7.919 ,259.5 ,"1,210 ",465 
8.592 ,259.5 ,"1,214 ",465 
8.094 ,259.5 ,"1,220 ",465 
8.047 ,259.5 ,"1,222 ",465 
8.335 ,259.6 ,"1,222 ",465 
7.977 ,259.5 ,"1,233 ",465 
7.792 ,259.1 ,"1,241 ",470 
7.967 ,259.1 ,"1,240 ",470 
7.851 ,259.5 ,"1,240 ",470 
7.773 ,259.5 ,"1,240 ",470 
8.016 ,259.6 ,"1,228 ",470 
7.830 ,259.5 ,"1,237 ",470 
7.869 ,259.5 ,"1,234 ",470 
8.089 ,259.5 ,"1,234 ",470 
7.764 ,259.7 ,"1,250 ",470 
7.762 ,259.7 ,"1,267 ",470 
7.878 ,259.6 ,"1,265 ",470 
7.767 ,259.6 ,"1,264 ",475 
7.632 ,259.6 ,"1,277 ",475 
7.797 ,259.5 ,"1,280 ",475 
7.738 ,259.5 ,"1,282 ",475 
7.826 ,259.6 ,"1,277 ",475 
7.906 ,259.5 ,"1,285 ",475 
7.833 ,259.5 ,"1,272 ",475 
7.748 ,259.9 ,"1,277 ",475 
8.300 ,259.9 ,"1,290 ",475 
7.807 ,259.5 ,"1,247 ",470 
7.862 ,259.5 ,"1,248 ",470 
8.057 ,259.5 ,"1,302 ",470 
7.976 ,259.5 ,"1,453 ",465 
7.854 ,259.5 ,"1,478 ",465 
7.896 ,259.5 ,"1,489 ",465 
7.719 ,259.5 ,"1,190 ",480 
7.887 ,259.4 ,"1,214 ",480 
7.997 ,259.4 ,"1,214 ",480 
7.746 ,259.4 ,"1,228 ",480 
7.745 ,259.5 ,"1,222 ",480 
8.408 ,259.5 ,"1,220 ",480 
7.661 ,259.5 ,"1,200 ",480 
7.972 ,259.5 ,"1,210 ",480 
7.535 ,259.5 ,"1,210 ",480 
7.702 ,259.5 ,"1,211 ",480 
7.931 ,259.5 ,"1,220 ",470 
7.793 ,259.5 ,"1,145 ",450 
8.016 ,259.6 ,"1,123 ",450 
7.636 ,259.2 ,"1,165 ",455 
7.879 ,259.4 ,"1,145 ",455 
7.897 ,259.5 ,"1,144 ",455 
7.670 ,259.5 ,"1,148 ",455 
7.997 ,259.5 ,"1,193 ",455 
8.205 ,259.5 ,"1,175 ",455 
8.136 ,259.5 ,"1,165 ",455 
7.618 ,259.5 ,"1,170 ",455 
7.829 ,259.5 ,"1,166 ",455 
8.316 ,259.5 ,"1,155 ",455 
8.396 ,259.5 ,"1,155 ",455 
8.726 ,265.2 ,"1,350 ",495 
7.924 ,265.0 ,"1,375 ",495 
7.620 ,265.1 ,"1,380 ",495 
7.701 ,266.1 ,"1,345 ",490 
7.914 ,266.1 ,"1,348 ",480 
7.706 ,266.2 ,"1,356 ",480 
8.388 ,266.2 ,"1,355 ",475 
7.991 ,268.0 ,"1,320 ",470 
8.125 ,268.0 ,"1,324 ",470 
7.956 ,268.1 ,"1,333 ",470 
7.890 ,262.5 ,"1,272 ",430 
7.995 ,262.3 ,"1,300 ",430 
7.543 ,262.5 ,"1,315 ",435 
7.951 ,262.5 ,"1,345 ",445 
8.018 ,262.5 ,"1,366 ",445 
7.792 ,262.5 ,"1,375 ",445 
8.313 ,262.4 ,"1,382 ",445 
7.816 ,262.5 ,"1,400 ",445 
8.035 ,262.5 ,"1,420 ",445 
7.687 ,262.3 ,"1,440 ",445 
7.912 ,262.3 ,"1,490 ",450 
7.910 ,262.2 ,"1,500 ",450 
7.852 ,262.2 ,"1,541 ",450 
8.525 ,262.1 ,"1,541 ",450 
8.275 ,262.5 ,"1,542 ",470 
7.898 ,262.0 ,"1,537 ",470 
7.834 ,262.2 ,"1,523 ",470 
7.963 ,262.2 ,"1,584 ",470 
7.641 ,262.2 ,"1,574 ",470 
7.714 ,262.5 ,"1,584 ",470 
7.505 ,262.5 ,"1,652 ",470 
7.694 ,262.1 ,"1,115 ",485 
7.672 ,262.2 ,"1,129 ",490 
7.536 ,262.2 ,"1,143 ",490 
7.534 ,262.3 ,"1,144 ",485 
7.818 ,262.3 ,"1,160 ",485 
7.647 ,262.3 ,"1,167 ",485 
7.720 ,262.3 ,"1,168 ",485 
7.863 ,262.3 ,"1,182 ",480 
7.885 ,262.3 ,"1,180 ",480 
7.704 ,262.3 ,"1,183 ",480 
7.891 ,262.2 ,"1,192 ",480 
7.701 ,262.3 ,"1,288 ",475 
7.906 ,262.0 ,"1,195 ",475 
7.733 ,262.2 ,"1,185 ",475 
7.864 ,262.3 ,"1,180 ",475 
7.903 ,262.3 ,"1,175 ",475 
7.718 ,262.3 ,"1,188 ",475 
7.780 ,262.2 ,"1,165 ",475 
7.985 ,262.4 ,"1,138 ",455 
8.075 ,262.2 ,"1,145 ",455 
8.146 ,262.0 ,"1,135 ",455 
8.451 ,262.0 ,"1,134 ",455 
8.255 ,262.0 ,"1,132 ",455 
7.779 ,262.0 ,"1,133 ",455 
7.707 ,262.3 ,"1,132 ",455 
7.753 ,262.0 ,"1,130 ",455 
7.735 ,262.0 ,"1,146 ",455 
7.706 ,262.0 ,"1,150 ",455 
7.706 ,262.3 ,"1,153 ",455 
8.112 ,262.0 ,"1,174 ",455 
7.976 ,262.2 ,"1,172 ",455 
7.948 ,262.2 ,"1,174 ",455 
7.711 ,262.2 ,"1,174 ",455 
7.797 ,262.1 ,"1,175 ",455 
7.722 ,262.1 ,"1,180 ",455 
7.757 ,262.2 ,"1,183 ",455 
7.739 ,262.3 ,"1,173 ",455 
8.014 ,262.3 ,"1,172 ",455 
7.712 ,262.3 ,"1,179 ",455 
7.910 ,262.2 ,"1,181 ",455 
8.132 ,262.2 ,"1,197 ",455 
7.710 ,262.3 ,"1,200 ",465 
7.672 ,262.3 ,"1,210 ",465 
7.667 ,262.2 ,"1,205 ",465 
7.796 ,262.2 ,"1,212 ",460 
7.938 ,262.2 ,"1,229 ",460 
8.038 ,262.0 ,"1,222 ",460 
8.238 ,259.0 ,"1,288 ",465 
7.901 ,259.0 ,"1,294 ",465 
7.869 ,259.0 ,"1,297 ",465 
7.864 ,259.0 ,"1,300 ",465 
8.245 ,259.0 ,"1,293 ",465 
7.829 ,259.0 ,"1,292 ",465 
8.035 ,259.1 ,"1,301 ",465 
7.960 ,259.0 ,"1,303 ",465 
7.806 ,259.1 ,"1,305 ",465 
7.934 ,259.1 ,"1,304 ",460 
7.615 ,259.0 ,"1,304 ",460 
7.845 ,259.0 ,"1,311 ",465 
7.819 ,259.0 ,"1,314 ",465 
7.734 ,259.0 ,"1,312 ",465 
7.963 ,259.0 ,"1,314 ",465 
7.978 ,259.0 ,"1,305 ",465 
7.540 ,259.0 ,"1,302 ",465 
7.796 ,259.0 ,"1,302 ",460 
7.682 ,259.0 ,"1,296 ",460 
7.802 ,259.0 ,"1,300 ",460 
7.644 ,259.0 ,"1,307 ",470 
7.808 ,259.0 ,"1,334 ",485 
7.748 ,259.0 ,"1,340 ",485 
7.785 ,259.0 ,"1,340 ",485 
7.910 ,262.0 ,"1,219 ",460 
8.261 ,262.3 ,"1,223 ",460 
8.094 ,262.3 ,"1,225 ",460 
7.587 ,262.3 ,"1,223 ",460 
7.905 ,262.3 ,"1,249 ",460 
8.031 ,262.2 ,"1,243 ",460 
7.710 ,262.0 ,"1,252 ",460 
7.704 ,261.7 ,"1,270 ",460 
7.710 ,261.6 ,"1,271 ",460 
7.700 ,261.7 ,"1,279 ",460 
7.514 ,262.3 ,"1,284 ",460 
7.714 ,262.2 ,"1,270 ",460 
7.833 ,262.2 ,"1,285 ",460 
7.545 ,262.3 ,"1,293 ",460 
7.895 ,262.3 ,"1,287 ",460 
7.797 ,262.3 ,"1,287 ",460 
7.849 ,262.2 ,"1,277 ",460 
7.862 ,262.3 ,"1,278 ",460 
7.840 ,262.0 ,"1,284 ",460 
7.873 ,262.0 ,"1,297 ",460 
8.039 ,262.0 ,"1,325 ",470 
7.963 ,262.0 ,"1,325 ",470 
8.210 ,264.8 ,"1,336 ",480 
8.043 ,264.8 ,"1,349 ",480 
7.994 ,264.8 ,"1,350 ",480 
8.127 ,264.8 ,"1,356 ",480 
8.388 ,264.8 ,"1,366 ",480 
7.880 ,264.8 ,"1,371 ",480 
8.041 ,264.8 ,"1,376 ",480 
8.251 ,264.7 ,"1,381 ",480 
7.895 ,264.8 ,"1,380 ",477 
7.740 ,264.4 ,"1,212 ",445 
7.819 ,264.1 ,"1,222 ",445 
7.985 ,264.2 ,"1,230 ",445 
7.511 ,264.2 ,"1,220 ",445 
8.642 ,264.2 ,"1,236 ",445 
8.210 ,264.5 ,"1,242 ",455 
7.951 ,264.5 ,"1,262 ",465 
8.208 ,264.3 ,"1,265 ",465 
7.639 ,264.4 ,"1,277 ",465 
7.975 ,264.4 ,"1,280 ",465 
8.119 ,264.4 ,"1,275 ",465 
8.266 ,264.4 ,"1,274 ",475 
7.827 ,264.3 ,"1,275 ",475 
7.769 ,264.4 ,"1,274 ",475 
7.843 ,264.4 ,"1,276 ",475 
8.215 ,264.4 ,"1,290 ",485 
7.679 ,264.4 ,"1,295 ",485 
7.615 ,264.4 ,"1,300 ",485 
7.801 ,264.2 ,"1,304 ",485 
8.016 ,264.2 ,"1,310 ",485 
7.648 ,264.0 ,"1,332 ",495 
7.519 ,264.3 ,"1,333 ",500 
7.750 ,264.5 ,"1,320 ",500 
7.574 ,264.5 ,"1,334 ",500 
8.323 ,258.8 ,"1,261 ",455 
8.138 ,260.7 ,"1,266 ",460 
7.637 ,260.8 ,"1,272 ",455 
7.894 ,260.8 ,"1,293 ",455 
7.992 ,261.0 ,"1,294 ",455 
8.011 ,260.8 ,"1,289 ",450 
8.347 ,261.0 ,"1,300 ",450 
8.036 ,260.7 ,"1,273 ",450 
7.736 ,260.8 ,"1,260 ",450 
7.760 ,260.6 ,"1,260 ",450 
8.223 ,260.6 ,"1,261 ",450 
7.724 ,261.0 ,"1,296 ",450 
8.531 ,260.9 ,"1,295 ",450 
8.038 ,261.0 ,"1,290 ",450 
7.582 ,261.0 ,"1,300 ",450 
7.796 ,261.0 ,"1,294 ",450 
8.000 ,261.0 ,"1,304 ",450 
8.162 ,261.0 ,"1,298 ",450 
7.844 ,261.0 ,"1,300 ",450 
7.770 ,264.5 ,"1,335 ",500 
7.883 ,264.5 ,"1,330 ",490 
7.752 ,264.5 ,"1,333 ",490 
7.696 ,264.6 ,"1,336 ",490 
7.759 ,264.6 ,"1,334 ",490 
7.674 ,264.5 ,"1,350 ",490 
7.561 ,264.6 ,"1,346 ",490 
7.542 ,264.6 ,"1,353 ",490 
8.023 ,264.6 ,"1,350 ",490 
7.892 ,264.5 ,"1,349 ",490 
7.502 ,262.3 ,"1,355 ",480 
7.802 ,262.2 ,"1,353 ",475 
8.259 ,262.3 ,"1,359 ",475 
7.613 ,262.4 ,"1,360 ",475 
7.660 ,262.8 ,"1,378 ",475 
7.637 ,262.7 ,"1,394 ",480 
7.566 ,262.7 ,"1,392 ",480 
7.660 ,262.8 ,"1,386 ",480 
7.512 ,262.6 ,"1,400 ",480 
7.605 ,262.7 ,"1,411 ",480 
8.087 ,262.7 ,"1,409 ",480 
7.764 ,262.5 ,"1,404 ",480 
7.597 ,262.6 ,"1,407 ",480 
8.235 ,264.9 ,"1,354 ",480 
7.994 ,265.0 ,"1,352 ",480 
8.475 ,265.0 ,"1,354 ",480 
8.427 ,265.0 ,"1,352 ",480 
8.757 ,264.9 ,"1,360 ",480 
8.734 ,265.0 ,"1,364 ",475 
8.461 ,264.9 ,"1,367 ",475 
7.831 ,265.8 ,"1,347 ",480 
8.039 ,265.9 ,"1,345 ",480 
7.851 ,262.7 ,"1,277 ",455 
8.089 ,262.8 ,"1,340 ",460 
8.535 ,262.8 ,"1,357 ",460 
8.604 ,262.8 ,"1,363 ",460 
7.984 ,262.8 ,"1,370 ",470 
7.616 ,262.8 ,"1,387 ",470 
7.737 ,262.8 ,"1,395 ",470 
8.032 ,262.8 ,"1,397 ",470 
7.520 ,262.8 ,"1,394 ",475 
7.799 ,262.7 ,"1,400 ",475 
7.807 ,262.7 ,"1,401 ",475 
7.815 ,262.5 ,"1,408 ",475 
7.826 ,262.5 ,"1,400 ",480 
7.705 ,261.5 ,"1,434 ",485 
7.773 ,261.5 ,"1,370 ",470 
7.696 ,261.6 ,"1,380 ",470 
7.972 ,261.6 ,"1,380 ",470 
7.530 ,261.5 ,"1,384 ",470 
8.198 ,261.5 ,"1,384 ",445 
8.054 ,261.4 ,"1,391 ",445 
7.740 ,261.4 ,"1,390 ",445 
8.076 ,261.5 ,"1,391 ",445 
7.704 ,261.5 ,"1,405 ",445 
7.777 ,261.2 ,"1,390 ",445 
7.870 ,261.6 ,"1,288 ",440 
7.638 ,261.6 ,"1,279 ",440 
7.694 ,261.7 ,"1,294 ",440 
7.818 ,261.7 ,"1,289 ",440 
7.858 ,261.7 ,"1,277 ",440 
7.588 ,261.7 ,"1,278 ",440 
7.821 ,261.6 ,"1,273 ",440 
7.672 ,261.6 ,"1,292 ",440 
7.903 ,261.7 ,"1,293 ",440 
7.684 ,261.7 ,"1,290 ",440 
8.074 ,261.7 ,"1,307 ",440 
7.779 ,261.7 ,"1,312 ",440 
7.738 ,261.6 ,"1,254 ",440 
7.884 ,261.6 ,"1,262 ",430 
7.977 ,261.6 ,"1,270 ",430 
8.295 ,261.6 ,"1,274 ",430 
7.825 ,261.6 ,"1,286 ",435 
8.213 ,261.6 ,"1,288 ",435 
7.636 ,261.7 ,"1,287 ",435 
7.586 ,261.6 ,"1,300 ",435 
7.706 ,261.6 ,"1,286 ",435 
7.713 ,261.7 ,"1,285 ",435 
7.646 ,261.8 ,"1,287 ",430 
7.602 ,261.5 ,"1,292 ",430 
8.474 ,261.7 ,"1,300 ",430 
8.172 ,261.5 ,"1,300 ",430 
8.033 ,261.5 ,"1,300 ",430 
7.974 ,261.4 ,"1,269 ",440 
7.557 ,261.5 ,"1,267 ",440 
8.000 ,261.8 ,"1,277 ",440 
7.920 ,261.8 ,"1,278 ",440 
7.672 ,261.5 ,"1,287 ",440 
7.525 ,261.5 ,"1,288 ",440 
7.566 ,261.4 ,"1,278 ",440 
7.757 ,261.7 ,"1,292 ",440 
7.595 ,261.6 ,"1,287 ",440 
7.799 ,261.6 ,"1,300 ",440 
7.986 ,261.6 ,"1,310 ",435 
7.923 ,261.6 ,"1,325 ",435 
7.691 ,261.5 ,"1,340 ",435 
7.626 ,261.7 ,"1,333 ",435 
8.122 ,261.7 ,"1,340 ",435 
7.681 ,254.0 ,"1,345 ",460 
8.223 ,254.0 ,"1,360 ",460 
8.150 ,254.0 ,"1,355 ",465 
7.812 ,253.8 ,"1,380 ",465 
7.672 ,253.7 ,"1,381 ",465 
7.958 ,253.8 ,"1,377 ",465 
7.703 ,253.8 ,"1,378 ",465 
8.177 ,253.9 ,"1,388 ",460 
7.626 ,253.8 ,"1,377 ",460 
8.039 ,254.8 ,"1,352 ",480 
8.382 ,254.8 ,"1,350 ",480 
8.296 ,254.8 ,"1,355 ",480 
7.733 ,254.9 ,"1,344 ",480 
7.818 ,254.8 ,"1,342 ",480 
7.900 ,254.8 ,"1,349 ",480 
8.040 ,254.8 ,"1,341 ",480 
7.738 ,254.8 ,"1,340 ",480 
7.882 ,260.4 ,"1,273 ",400 
8.001 ,258.2 ,"1,322 ",410 
7.835 ,258.2 ,"1,335 ",410 
8.913 ,258.3 ,"1,350 ",410 
7.799 ,258.3 ,"1,351 ",415 
7.804 ,258.3 ,"1,347 ",415 
7.557 ,260.3 ,"1,191 ",410 
7.895 ,260.3 ,"1,190 ",410 
7.663 ,260.2 ,"1,205 ",415 
8.343 ,260.4 ,"1,220 ",415 
7.892 ,260.3 ,"1,232 ",415 
8.054 ,260.4 ,"1,235 ",415 
7.719 ,260.4 ,"1,254 ",415 
7.935 ,260.4 ,"1,262 ",415 
7.922 ,260.4 ,"1,262 ",425 
7.606 ,260.3 ,"1,261 ",425 
7.693 ,260.3 ,"1,265 ",425 
8.031 ,259.8 ,"1,249 ",400 
7.545 ,260.0 ,"1,255 ",400 
7.944 ,260.0 ,"1,252 ",400 
7.612 ,259.8 ,"1,242 ",400 
7.640 ,259.8 ,"1,242 ",400 
8.068 ,259.6 ,"1,255 ",400 
8.149 ,259.9 ,"1,260 ",400 
7.690 ,259.7 ,"1,265 ",400 
7.686 ,259.8 ,"1,252 ",400 
7.911 ,259.7 ,"1,260 ",400 
7.664 ,259.6 ,"1,300 ",400 
7.974 ,259.7 ,"1,303 ",400 
7.724 ,259.7 ,"1,304 ",400 
7.660 ,259.8 ,"1,429 ",430 
7.589 ,259.8 ,"1,430 ",430 
7.747 ,259.6 ,"1,440 ",430 
7.841 ,259.6 ,"1,450 ",430 
8.134 ,259.5 ,"1,441 ",430 
7.686 ,259.6 ,"1,454 ",430 
7.616 ,259.6 ,"1,450 ",430 
7.716 ,259.6 ,"1,464 ",430 
7.883 ,259.6 ,"1,442 ",430 
7.951 ,259.6 ,"1,440 ",430 
7.877 ,259.5 ,"1,442 ",430 
7.859 ,259.5 ,"1,447 ",430 
7.609 ,259.7 ,"1,455 ",430 
7.727 ,259.7 ,"1,450 ",430 
7.988 ,259.6 ,"1,469 ",430 
7.878 ,259.7 ,"1,474 ",430 
7.803 ,259.7 ,"1,474 ",430 
7.627 ,260.0 ,"1,451 ",430 
7.797 ,260.0 ,"1,455 ",430 
7.600 ,259.3 ,"1,452 ",430 
7.504 ,259.4 ,"1,445 ",430 
8.075 ,259.4 ,"1,450 ",430 
7.582 ,260.0 ,"1,277 ",400 
7.523 ,261.1 ,"1,315 ",400 
7.608 ,261.2 ,"1,339 ",400 
7.695 ,261.2 ,"1,209 ",410 
7.868 ,261.2 ,"1,213 ",410 
7.999 ,261.0 ,"1,220 ",410 
8.123 ,261.2 ,"1,230 ",410 
8.124 ,261.2 ,"1,250 ",410 
8.163 ,261.2 ,"1,270 ",410 
7.946 ,261.2 ,"1,283 ",420 
7.886 ,261.1 ,"1,283 ",420 
7.989 ,261.0 ,"1,292 ",420 
8.355 ,261.0 ,"1,291 ",420 
8.030 ,261.0 ,"1,293 ",420 
7.581 ,261.2 ,"1,300 ",425 
8.276 ,261.0 ,"1,298 ",425 
8.167 ,261.1 ,"1,300 ",425 
8.236 ,261.0 ,"1,350 ",435 
7.748 ,261.0 ,"1,360 ",435 
7.764 ,261.2 ,"1,370 ",440 
7.848 ,261.2 ,"1,350 ",440 
7.688 ,261.1 ,"1,370 ",440 
7.776 ,261.0 ,"1,370 ",440 
8.025 ,261.2 ,"1,375 ",440 
7.719 ,261.4 ,"1,371 ",440 
7.748 ,261.2 ,"1,373 ",440 
8.011 ,261.2 ,"1,370 ",440 
8.104 ,261.2 ,"1,373 ",440 
8.037 ,261.0 ,"1,374 ",440 
8.001 ,260.9 ,"1,378 ",440 
7.580 ,261.0 ,"1,381 ",440 
7.763 ,261.0 ,"1,384 ",440 
7.527 ,261.0 ,"1,388 ",440 
7.769 ,261.2 ,"1,388 ",440 
7.561 ,261.4 ,"1,394 ",440 
7.938 ,261.5 ,"1,390 ",440 
8.076 ,261.4 ,"1,385 ",440 
7.610 ,261.2 ,"1,394 ",440 
7.859 ,261.2 ,"1,390 ",440 
7.854 ,261.0 ,"1,397 ",440 
7.983 ,261.0 ,"1,385 ",440 
7.830 ,261.0 ,"1,387 ",440 
7.842 ,261.4 ,"1,387 ",440 
8.047 ,261.5 ,"1,405 ",440 
7.760 ,261.2 ,"1,406 ",440 
8.227 ,261.4 ,"1,405 ",440 
7.594 ,261.2 ,"1,410 ",440 
7.996 ,261.2 ,"1,418 ",440 
7.766 ,261.2 ,"1,430 ",440 
7.959 ,261.4 ,"1,433 ",440 
8.029 ,261.4 ,"1,436 ",440 
7.754 ,261.4 ,"1,442 ",440 
7.662 ,261.4 ,"1,460 ",440 
7.848 ,261.3 ,"1,472 ",440 
7.669 ,261.2 ,"1,485 ",440 
8.065 ,261.4 ,"1,492 ",445 
7.536 ,261.2 ,"1,495 ",445 
7.809 ,261.5 ,"1,485 ",445 
7.989 ,261.6 ,"1,487 ",445 
7.731 ,261.5 ,"1,455 ",445 
7.896 ,261.5 ,"1,456 ",445 
7.970 ,261.5 ,"1,405 ",445 
7.694 ,261.6 ,"1,377 ",445 
8.157 ,261.6 ,"1,338 ",445 
8.199 ,261.6 ,"1,347 ",445 
7.663 ,261.6 ,"1,320 ",445 
7.905 ,265.4 ,"1,125 ",460 
7.978 ,265.4 ,"1,120 ",460 
8.395 ,265.6 ,"1,143 ",460 
7.644 ,265.4 ,"1,139 ",460 
7.670 ,265.4 ,"1,137 ",460 
7.916 ,265.4 ,"1,146 ",460 
7.970 ,265.4 ,"1,143 ",460 
7.828 ,265.5 ,"1,147 ",460 
7.555 ,265.5 ,"1,137 ",460 
7.726 ,265.6 ,"1,144 ",460 
7.932 ,265.5 ,"1,164 ",460 
8.152 ,265.5 ,"1,156 ",460 
8.086 ,265.5 ,"1,134 ",460 
7.914 ,265.5 ,"1,134 ",460 
7.571 ,265.5 ,"1,136 ",460 
7.785 ,265.4 ,"1,137 ",460 
8.047 ,265.4 ,"1,135 ",460 
8.359 ,259.8 ,"1,370 ",470 
7.650 ,260.0 ,"1,377 ",470 
8.366 ,260.0 ,"1,378 ",470 
7.724 ,260.0 ,"1,380 ",470 
7.760 ,260.0 ,"1,381 ",470 
8.558 ,260.0 ,"1,384 ",470 
7.846 ,259.9 ,"1,304 ",455 
8.167 ,260.0 ,"1,305 ",455 
8.042 ,260.0 ,"1,300 ",455 
7.885 ,259.8 ,"1,304 ",455 
8.434 ,259.8 ,"1,300 ",455 
8.014 ,259.7 ,"1,308 ",455 
7.875 ,259.7 ,"1,313 ",455 
7.614 ,259.7 ,"1,312 ",455 
8.600 ,259.7 ,"1,310 ",455 
7.750 ,259.8 ,"1,304 ",455 
7.736 ,259.8 ,"1,313 ",455 
7.620 ,259.8 ,"1,330 ",455 
7.689 ,260.0 ,"1,326 ",455 
7.645 ,260.0 ,"1,333 ",455 
7.882 ,259.9 ,"1,340 ",455 
8.283 ,260.0 ,"1,332 ",455 
7.859 ,260.0 ,"1,333 ",455 
8.244 ,260.0 ,"1,333 ",455 
7.581 ,260.0 ,"1,333 ",455 
7.514 ,260.0 ,"1,330 ",455 
7.616 ,260.0 ,"1,333 ",455 
8.432 ,260.0 ,"1,335 ",455 
7.547 ,261.2 ,995 ,425 
7.702 ,261.5 ,995 ,435 
7.835 ,261.2 ,996 ,435 
8.154 ,261.2 ,997 ,435 
7.854 ,261.5 ,998 ,435 
8.019 ,261.4 ,954 ,435 
7.803 ,261.4 ,960 ,435 
8.157 ,261.4 ,960 ,435 
7.824 ,261.4 ,960 ,435 
8.128 ,261.6 ,"1,005 ",435 
7.831 ,261.6 ,"1,010 ",440 
7.843 ,261.6 ,"1,020 ",440 
8.358 ,261.6 ,"1,015 ",440 
7.725 ,261.6 ,"1,005 ",440 
7.846 ,261.6 ,"1,006 ",445 
8.142 ,261.8 ,"1,023 ",445 
7.861 ,261.7 ,"1,020 ",445 
8.162 ,261.8 ,"1,030 ",445 
7.686 ,261.8 ,"1,030 ",445 
7.944 ,261.7 ,"1,103 ",450 
7.854 ,261.7 ,"1,080 ",450 
7.615 ,261.4 ,"1,060 ",450 
7.889 ,261.5 ,"1,075 ",450 
8.068 ,261.4 ,"1,071 ",445 
7.784 ,261.4 ,"1,071 ",445 
7.589 ,261.5 ,"1,070 ",445 
7.999 ,261.6 ,"1,056 ",445 
7.500 ,261.6 ,"1,057 ",445 
7.708 ,261.6 ,"1,140 ",445 
7.567 ,261.6 ,"1,150 ",445 
7.710 ,261.6 ,"1,150 ",445 
7.874 ,261.6 ,"1,151 ",445 
7.578 ,261.6 ,960 ,410 
7.593 ,261.6 ,958 ,410 
7.638 ,261.6 ,962 ,410 
7.566 ,260.9 ,967 ,410 
7.825 ,260.9 ,980 ,410 
8.118 ,261.0 ,986 ,410 
7.761 ,261.0 ,990 ,420 
7.663 ,261.0 ,943 ,430 
7.674 ,260.7 ,955 ,430 
7.873 ,261.5 ,969 ,430 
7.852 ,261.6 ,976 ,430 
7.889 ,261.4 ,983 ,430 
8.390 ,261.3 ,987 ,430 
7.843 ,261.3 ,991 ,430 
8.090 ,261.5 ,997 ,435 
7.632 ,261.7 ,"1,000 ",435 
7.691 ,261.7 ,"1,000 ",435 
8.276 ,261.6 ,"1,006 ",435 
7.779 ,261.7 ,"1,024 ",450 
7.941 ,261.7 ,"1,023 ",450 
7.635 ,261.7 ,"1,022 ",450 
7.500 ,261.5 ,"1,015 ",450 
7.734 ,261.5 ,"1,007 ",450 
7.668 ,261.4 ,"1,010 ",445 
7.604 ,261.2 ,"1,004 ",445 
7.671 ,261.4 ,"1,001 ",445 
7.528 ,261.4 ,"1,002 ",445 
8.226 ,261.5 ,987 ,440 
7.908 ,261.5 ,"1,005 ",440 
7.569 ,261.5 ,"1,005 ",440 
7.512 ,261.5 ,"1,010 ",440 
8.059 ,261.5 ,"1,011 ",440 
7.828 ,261.3 ,"1,012 ",440 
7.722 ,261.4 ,"1,000 ",440 
8.099 ,261.4 ,"1,010 ",440 
7.565 ,261.3 ,"1,007 ",440 
7.552 ,261.3 ,"1,004 ",435 
8.034 ,261.5 ,"1,005 ",435 
7.648 ,261.5 ,997 ,435 
7.875 ,261.5 ,980 ,435 
7.734 ,261.5 ,978 ,435 
8.045 ,261.6 ,971 ,435 
8.109 ,261.6 ,960 ,435 
8.004 ,261.7 ,980 ,435 
7.961 ,261.7 ,919 ,435 
7.950 ,261.6 ,940 ,450 
7.584 ,261.6 ,960 ,450 
7.875 ,261.5 ,965 ,450 
7.795 ,261.5 ,967 ,445 
7.814 ,261.4 ,955 ,445 
7.781 ,261.4 ,956 ,445 
7.701 ,261.4 ,948 ,445 
7.943 ,261.4 ,945 ,445 
7.873 ,261.5 ,945 ,445 
8.034 ,261.5 ,945 ,445 
8.346 ,261.5 ,937 ,445 
7.644 ,261.5 ,939 ,445 
7.750 ,261.5 ,940 ,445 
8.252 ,261.5 ,940 ,445 
7.849 ,261.5 ,942 ,445 
8.610 ,261.5 ,938 ,445 
7.500 ,261.5 ,940 ,445 
8.268 ,261.5 ,920 ,440 
7.680 ,261.5 ,921 ,440 
8.220 ,258.4 ,"1,060 ",425 
8.036 ,258.4 ,"1,090 ",440 
8.302 ,258.7 ,"1,087 ",440 
8.170 ,260.0 ,"1,102 ",460 
7.691 ,260.6 ,"1,111 ",460 
7.638 ,260.6 ,"1,118 ",460 
7.647 ,260.7 ,"1,115 ",460 
7.635 ,260.9 ,"1,120 ",465 
8.168 ,261.0 ,"1,125 ",465 
7.932 ,261.0 ,"1,120 ",465 
8.274 ,261.0 ,"1,123 ",465 
7.824 ,261.0 ,"1,123 ",465 
7.561 ,260.7 ,"1,120 ",485 
8.535 ,261.0 ,"1,122 ",480 
7.653 ,261.0 ,"1,125 ",480 
7.783 ,260.8 ,"1,115 ",480 
7.840 ,260.8 ,"1,121 ",480 
7.913 ,260.9 ,"1,123 ",480 
7.852 ,260.8 ,"1,130 ",475 
7.613 ,260.8 ,"1,131 ",475 
7.954 ,260.8 ,"1,136 ",475 
7.881 ,260.9 ,"1,140 ",475 
8.032 ,260.9 ,"1,170 ",475 
7.845 ,261.0 ,"1,143 ",480 
8.196 ,261.0 ,"1,149 ",480 
7.636 ,261.0 ,"1,150 ",480 
7.621 ,261.0 ,"1,149 ",480 
7.891 ,260.9 ,"1,150 ",480 
7.760 ,261.0 ,"1,148 ",480 
